hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
18,43,42,56094,MTKGPS*08
,,,,
18,43,42,570094,MTKGPS*08
,,,,
18,43,43,84094,MTKGPS*08
,,,,
18,43,43,598094,MTKGPS*08
,,,,
18,43,44,112092,MTKGPS*08
,,,,
18,43,44,629091,MTKGPS*08
,,,,
18,43,45,145091,MTKGPS*08
,,,,
18,43,45,660091,MTKGPS*08
,,,,
18,43,46,175091,MTKGPS*08
,,,,
18,43,46,689091,MTKGPS*08
,,,,
18,43,47,204092,MTKGPS*08
,,,,
18,43,47,716009,MTKGPS*08
,,,,
18,43,48,239091,MTKGPS*08
,,,,
18,43,48,753093,MTKGPS*08
,,,,
18,43,49,267094,MTKGPS*08
,,,,
18,43,49,784094,MTKGPS*08
,,,,
18,43,50,298091,V,,,,
18,43,50,812093,V,,,,
18,43,51,331091,V,,,,
18,43,51,845092,V,,,,
18,43,52,359091,V,,,,
18,43,52,873091,V,,,,
18,43,53,387092,MTKGPS*08
,,,,
18,43,53,901085,MTKGPS*08
,,,,
18,43,54,418085,MTKGPS*08
,,,,
18,43,54,935092,MTKGPS*08
,,,,
18,43,55,448727,MTKGPS*08
,,,,
18,43,55,971091,MTKGPS*08
,,,,
18,43,56,481026,MTKGPS*08
,,,,
18,43,56,996104,MTKGPS*08
,,,,
18,43,57,510094,MTKGPS*08
,,,,
18,43,58,24092,MTKGPS*08
,,,,
18,43,58,645094,MTKGPS*08
,,,,
18,43,59,162091,MTKGPS*08
,,,,
18,43,59,676094,MTKGPS*08
,,,,
18,44,0,190092,MTKGPS*08
,,,,
18,44,0,704092,MTKGPS*08
,,,,
18,44,1,218091,MTKGPS*08
,,,,
18,44,1,732091,MTKGPS*08
,,,,
18,44,2,249091,MTKGPS*08
,,,,
18,44,2,769091,MTKGPS*08
,,,,
18,44,3,288093,MTKGPS*08
,,,,
18,44,3,802089,MTKGPS*08
,,,,
18,44,4,314631,MTKGPS*08
,,,,
18,44,4,831094,MTKGPS*08
,,,,
18,44,5,347092,MTKGPS*08
,,,,
18,44,5,864094,MTKGPS*08
,,,,
18,44,6,378094,MTKGPS*08
,,,,
18,44,6,892092,MTKGPS*08
,,,,
18,44,7,406094,MTKGPS*08
,,,,
18,44,7,923091,MTKGPS*08
,,,,
18,44,8,437091,MTKGPS*08
,,,,
18,44,8,954092,MTKGPS*08
,,,,
18,44,9,468091,MTKGPS*08
,,,,
18,44,9,982091,MTKGPS*08
,,,,
18,44,10,496090,MTKGPS*08
,,,,
18,44,11,10090,MTKGPS*08
,,,,
18,44,11,528090,MTKGPS*08
,,,,
18,44,12,41007,MTKGPS*08
,,,,
18,44,12,564092,MTKGPS*08
,,,,
18,44,13,81092,MTKGPS*08
,,,,
18,44,13,595094,MTKGPS*08
,,,,
18,44,14,109092,MTKGPS*08
,,,,
18,44,14,623092,MTKGPS*08
,,,,
18,44,15,139092,MTKGPS*08
,,,,
18,44,15,654092,MTKGPS*08
,,,,
18,44,16,169092,MTKGPS*08
,,,,
18,44,16,687092,MTKGPS*08
,,,,
18,44,17,201094,MTKGPS*08
,,,,
18,44,17,715091,MTKGPS*08
,,,,
18,44,18,229092,MTKGPS*08
,,,,
18,44,18,742091,MTKGPS*08
,,,,
18,44,19,260792,MTKGPS*08
,,,,
18,44,19,774641,MTKGPS*08
,,,,
18,44,20,288092,MTKGPS*08
,,,,
18,44,20,802093,MTKGPS*08
,,,,
18,44,21,316092,MTKGPS*08
,,,,
18,44,21,830090,V,,,,
18,44,22,344090,V,,,,
18,44,22,858091,V,,,,
18,44,23,375091,V,,,,
18,44,23,892092,V,,,,
18,44,24,406092,V,,,,
18,44,24,920092,V,,,,
18,44,25,434092,V,,,,
18,44,25,948091,V,,,,
18,44,26,464791,V,,,,
18,44,26,979108,V,,,,
18,44,27,521092,V,,,,
18,44,28,45090,V,,,,
18,44,28,558003,V,,,,
18,44,29,72093,V,,,,
18,44,29,586092,V,,,,
18,44,30,100091,V,,,,
18,44,30,620094,V,,,,
18,44,31,134091,V,,,,
18,44,31,693091,V,,,,
18,44,32,208092,V,,,,
18,44,32,722091,V,,,,
18,44,33,236092,V,,,,
18,44,33,750092,V,,,,
18,44,34,267090,V,,,,
18,44,34,781089,V,,,,
18,44,35,295090,V,,,,
18,44,35,809090,V,,,,
18,44,36,323094,V,,,,
18,44,36,837092,V,,,,
18,44,37,352092,V,,,,
18,44,37,869092,V,,,,
18,44,38,383092,V,,,,
18,44,38,897094,V,,,,
18,44,39,411092,V,,,,
18,44,39,926094,V,,,,
18,44,40,440092,V,,,,
18,44,40,991091,V,,,,
18,44,41,613091,V,,,,
18,44,42,167091,V,,,,
18,44,42,687091,V,,,,
18,44,43,201092,V,,,,
18,44,43,715092,V,,,,
18,44,44,234092,V,,,,
18,44,44,748091,V,,,,
18,44,45,262092,V,,,,
18,44,45,779089,V,,,,
18,44,46,292034,V,,,,
18,44,46,806092,V,,,,
18,44,47,320094,V,,,,
18,44,47,834094,V,,,,
18,44,48,348092,V,,,,
18,44,48,870092,V,,,,
18,44,49,384092,V,,,,
18,44,49,898094,V,,,,
18,44,50,415094,V,,,,
18,44,50,929091,MTKGPS*08
,,,,
18,44,51,446089,MTKGPS*08
,,,,
18,44,51,960092,MTKGPS*08
,,,,
18,44,52,477089,MTKGPS*08
,,,,
18,44,52,991090,MTKGPS*08
,,,,
18,44,53,513089,MTKGPS*08
,,,,
18,44,54,27070,MTKGPS*08
,,,,
18,44,54,541091,MTKGPS*08
,,,,
18,44,55,55095,MTKGPS*08
,,,,
18,44,55,572092,MTKGPS*08
,,,,
18,44,56,86092,MTKGPS*08
,,,,
18,44,56,600094,MTKGPS*08
,,,,
18,44,57,127090,MTKGPS*08
,,,,
18,44,57,639459,MTKGPS*08
,,,,
18,44,58,154092,MTKGPS*08
,,,,
18,44,58,668092,MTKGPS*08
,,,,
18,44,59,185092,MTKGPS*08
,,,,
18,44,59,699091,MTKGPS*08
,,,,
18,45,0,213092,MTKGPS*08
,,,,
18,45,0,727091,MTKGPS*08
,,,,
18,45,1,241089,MTKGPS*08
,,,,
18,45,1,752746,MTKGPS*08
,,,,
18,45,2,270092,MTKGPS*08
,,,,
18,45,2,787093,MTKGPS*08
,,,,
18,45,3,301092,MTKGPS*08
,,,,
18,45,3,815092,MTKGPS*08
,,,,
18,45,4,329092,MTKGPS*08
,,,,
18,45,4,843092,MTKGPS*08
,,,,
18,45,5,357093,MTKGPS*08
,,,,
18,45,5,874092,MTKGPS*08
,,,,
18,45,6,389054,MTKGPS*08
,,,,
18,45,6,903091,MTKGPS*08
,,,,
18,45,7,417092,MTKGPS*08
,,,,
18,45,7,931090,MTKGPS*08
,,,,
18,45,8,445090,MTKGPS*08
,,,,
18,45,8,968093,MTKGPS*08
,,,,
18,45,9,483971,MTKGPS*08
,,,,
18,45,9,999091,MTKGPS*08
,,,,
18,45,10,517094,MTKGPS*08
,,,,
18,45,11,31091,MTKGPS*08
,,,,
18,45,11,545092,MTKGPS*08
,,,,
18,45,12,59091,MTKGPS*08
,,,,
18,45,12,576094,MTKGPS*08
,,,,
18,45,13,90092,MTKGPS*08
,,,,
18,45,13,604095,MTKGPS*08
,,,,
18,45,14,118091,MTKGPS*08
,,,,
18,45,14,632092,MTKGPS*08
,,,,
18,45,15,146091,MTKGPS*08
,,,,
18,45,15,660091,MTKGPS*08
,,,,
18,45,16,177089,MTKGPS*08
,,,,
18,45,16,689553,MTKGPS*08
,,,,
18,45,17,203092,MTKGPS*08
,,,,
18,45,17,717092,MTKGPS*08
,,,,
18,45,18,231094,MTKGPS*08
,,,,
18,45,18,750094,MTKGPS*08
,,,,
18,45,19,264092,MTKGPS*08
,,,,
18,45,19,865092,MTKGPS*08
,,,,
18,45,20,379092,MTKGPS*08
,,,,
18,45,20,893092,MTKGPS*08
,,,,
18,45,21,407091,MTKGPS*08
,,,,
18,45,21,921092,MTKGPS*08
,,,,
18,45,22,435092,MTKGPS*08
,,,,
18,45,22,949091,MTKGPS*08
,,,,
18,45,23,466092,MTKGPS*08
,,,,
18,45,23,980095,MTKGPS*08
,,,,
18,45,24,497094,MTKGPS*08
,,,,
18,45,25,9456,MTKGPS*08
,,,,
18,45,25,526092,MTKGPS*08
,,,,
18,45,26,40091,MTKGPS*08
,,,,
18,45,26,560091,MTKGPS*08
,,,,
18,45,27,184092,MTKGPS*08
,,,,
18,45,27,701091,MTKGPS*08
,,,,
18,45,28,215090,MTKGPS*08
,,,,
18,45,28,729095,MTKGPS*08
,,,,
18,45,29,243092,MTKGPS*08
,,,,
18,45,29,757092,MTKGPS*08
,,,,
18,45,30,271091,MTKGPS*08
,,,,
18,45,30,822091,MTKGPS*08
,,,,
18,45,31,342092,MTKGPS*08
,,,,
18,45,31,856090,MTKGPS*08
,,,,
18,45,32,370092,MTKGPS*08
,,,,
18,45,32,883091,MTKGPS*08
,,,,
18,45,33,396032,MTKGPS*08
,,,,
18,45,33,912091,MTKGPS*08
,,,,
18,45,34,429092,MTKGPS*08
,,,,
18,45,34,946091,MTKGPS*08
,,,,
18,45,35,460004,MTKGPS*08
,,,,
18,45,35,980092,MTKGPS*08
,,,,
18,45,36,495091,MTKGPS*08
,,,,
18,45,37,9094,MTKGPS*08
,,,,
18,45,37,523093,MTKGPS*08
,,,,
18,45,38,121091,MTKGPS*08
,,,,
18,45,38,743092,MTKGPS*08
,,,,
18,45,39,365092,MTKGPS*08
,,,,
18,45,39,986092,MTKGPS*08
,,,,
18,45,40,608094,MTKGPS*08
,,,,
18,45,41,232092,MTKGPS*08
,,,,
18,45,41,854093,MTKGPS*08
,,,,
18,45,42,476092,MTKGPS*08
,,,,
18,45,43,98092,MTKGPS*08
,,,,
18,45,43,720095,MTKGPS*08
,,,,
18,45,44,342092,MTKGPS*08
,,,,
18,45,44,966094,MTKGPS*08
,,,,
18,45,45,588096,MTKGPS*08
,,,,
18,45,46,209094,MTKGPS*08
,,,,
18,45,46,830093,MTKGPS*08
,,,,
18,45,47,451091,MTKGPS*08
,,,,
Initializing GPS
18,41,0,196704,,,,,
18,41,0,751092,,,,,
18,41,1,265082,,,,,
18,41,1,785088,,,,,
18,41,2,297447,,,,,
18,41,2,816093,,,,,
18,41,3,330093,,,,,
18,41,3,847093,,,,,
18,41,4,361093,,,,,
18,41,4,875093,,,,,
18,41,5,389092,,,,,
18,41,5,903092,,,,,
18,41,6,417093,,,,,
18,41,6,931090,,,,,
18,41,7,529095,,,,,
18,41,8,103093,,,,,
18,41,8,617091,,,,,
18,41,9,136093,,,,,
18,41,9,650091,,,,,
18,41,10,176104,,,,,
18,41,10,689632,,,,,
18,41,11,204093,,,,,
18,41,11,801093,,,,,
18,41,12,421092,,,,,
18,41,13,41094,,,,,
18,41,13,661094,,,,,
18,41,14,261093,,,,,
18,41,14,775093,,,,,
18,41,15,289092,,,,,
18,41,15,803093,,,,,
18,41,16,317093,,,,,
18,41,16,837092,,,,,
18,41,17,351093,,,,,
18,41,17,924092,,,,,
18,41,18,544094,,,,,
18,41,19,61092,,,,,
18,41,19,575094,,,,,
18,41,20,90092,,,,,
18,41,20,604093,,,,,
18,41,21,118094,,,,,
18,41,21,637091,,,,,
18,41,22,154090,,,,,
18,41,22,671041,,,,,
18,41,23,185093,,,,,
18,41,23,699094,,,,,
18,41,24,213094,,,,,
18,41,24,727094,,,,,
18,41,25,241093,,,,,
18,41,25,838094,,,,,
18,41,26,464094,,,,,
18,41,27,84093,,,,,
18,41,27,704094,,,,,
18,41,28,326093,,,,,
18,41,28,843093,,,,,
18,41,29,357093,,,,,
18,41,29,871092,,,,,
18,41,30,385093,,,,,
18,41,30,899092,,,,,
18,41,31,418093,,,,,
18,41,31,935092,,,,,
18,41,32,449092,,,,,
18,41,32,963090,,,,,
18,41,33,477090,,,,,
18,41,34,93,,,,,
18,41,34,509943,,,,,
18,41,35,24095,,,,,
18,41,35,556096,,,,,
18,41,36,70093,,,,,
18,41,36,584094,,,,,
18,41,37,98093,,,,,
18,41,37,612094,,,,,
18,41,38,126095,,,,,
18,41,38,640093,,,,,
18,41,39,240093,,,,,
18,41,39,754093,,,,,
18,41,40,268093,,,,,
18,41,40,786092,,,,,
18,41,41,300093,,,,,
18,41,41,813092,,,,,
18,41,42,325080,,,,,
18,41,42,908092,,,,,
18,41,43,422094,,,,,
18,41,43,936094,,,,,
18,41,44,450092,,,,,
18,41,44,965094,,,,,
18,41,45,482094,,,,,
18,41,45,996092,,,,,
18,41,46,569095,,,,,
18,41,47,189093,,,,,
18,41,47,809093,,,,,
18,41,48,429095,,,,,
18,41,48,950093,,,,,
18,41,49,467092,,,,,
18,41,49,981093,,,,,
18,41,50,495093,,,,,
18,41,51,12094,,,,,
18,41,51,526095,,,,,
18,41,52,76092,,,,,
18,41,52,696093,,,,,
18,41,53,213095,,,,,
18,41,53,727092,,,,,
18,41,54,241093,,,,,
18,41,54,755091,,,,,
18,41,55,272093,,,,,
18,41,55,786090,,,,,
18,41,56,336093,,,,,
18,41,56,853090,,,,,
18,41,57,367090,,,,,
18,41,57,881095,,,,,
18,41,58,395094,,,,,
18,41,58,909093,,,,,
18,41,59,423093,,,,,
18,41,59,973092,,,,,
18,42,0,490093,,,,,
18,42,1,4095,,,,,
18,42,1,529094,,,,,
18,42,2,43095,,,,,
18,42,2,557094,,,,,
18,42,3,70094,,,,,
18,42,3,620092,,,,,
18,42,4,226093,,,,,
18,42,4,740092,,,,,
18,42,5,254093,,,,,
18,42,5,768092,,,,,
18,42,6,288093,,,,,
18,42,6,800454,,,,,
18,42,7,314094,,,,,
18,42,7,831093,,,,,
18,42,8,345094,,,,,
18,42,8,863093,,,,,
18,42,9,377091,,,,,
18,42,9,889854,,,,,
18,42,10,408084,,,,,
18,42,10,920447,,,,,
18,42,11,465092,,,,,
18,42,11,986092,,,,,
18,42,12,497443,,,,,
18,42,13,14092,,,,,
18,42,13,528090,,,,,
18,42,14,42090,,,,,
18,42,14,596090,,,,,
18,42,15,217091,,,,,
18,42,15,837092,,,,,
18,42,16,457093,,,,,
18,42,17,77092,,,,,
18,42,17,697094,,,,,
18,42,18,317093,,,,,
18,42,18,937093,,,,,
18,42,19,560094,,,,,
18,42,20,78095,,,,,
18,42,20,592095,,,,,
18,42,21,106093,,,,,
18,42,21,623104,,,,,
18,42,22,137124,,,,,
18,42,22,652093,,,,,
18,42,23,202092,,,,,
18,42,23,828093,,,,,
18,42,24,448093,,,,,
18,42,25,68092,,,,,
18,42,25,688093,,,,,
18,42,26,308093,,,,,
18,42,26,928093,,,,,
18,42,27,548095,,,,,
18,42,28,168095,,,,,
18,42,28,788096,,,,,
18,42,29,416094,,,,,
18,42,30,36093,,,,,
18,42,30,656094,,,,,
18,42,31,276095,,,,,
18,42,31,896093,,,,,
18,42,32,516094,,,,,
18,42,33,137094,,,,,
18,42,33,654094,,,,,
18,42,34,168092,,,,,
18,42,34,682092,,,,,
18,42,35,196094,,,,,
18,42,35,710093,,,,,
18,42,36,224093,,,,,
18,42,36,741092,,,,,
18,42,37,258093,,,,,
18,42,37,772090,,,,,
18,42,38,287090,,,,,
18,42,38,802036,,,,,
18,42,39,320092,,,,,
18,42,39,834096,,,,,
18,42,40,432094,,,,,
18,42,41,56096,,,,,
18,42,41,610096,,,,,
18,42,42,124095,,,,,
18,42,42,638096,,,,,
18,42,43,154092,,,,,
18,42,43,668094,,,,,
18,42,44,182092,,,,,
18,42,44,696093,,,,,
18,42,45,318093,,,,,
18,42,45,940093,,,,,
18,42,46,563094,,,,,
18,42,47,80093,,,,,
18,42,47,594093,,,,,
18,42,48,108093,,,,,
18,42,48,622093,,,,,
18,42,49,139090,,,,,
18,42,49,653092,,,,,
18,42,50,204093,,,,,
18,42,50,825093,,,,,
18,42,51,447093,,,,,
18,42,52,69094,,,,,
18,42,52,692096,,,,,
18,42,53,314092,,,,,
18,42,53,892093,,,,,
18,42,54,409093,,,,,
18,42,54,923093,,,,,
18,42,55,437093,,,,,
18,42,55,951093,,,,,
18,42,56,471093,,,,,
18,42,56,986092,,,,,
18,42,57,585094,,,,,
18,42,58,208092,,,,,
18,42,58,835093,,,,,
18,42,59,414093,,,,,
18,42,59,931092,,,,,
18,43,0,446093,,,,,
18,43,0,963092,,,,,
18,43,1,478093,,,,,
18,43,1,993092,,,,,
18,43,2,508094,,,,,
18,43,3,107092,,,,,
18,43,3,733093,,,,,
18,43,4,251093,,,,,
18,43,4,767092,,,,,
18,43,5,282093,,,,,
18,43,5,797090,,,,,
18,43,6,327092,,,,,
18,43,6,842468,,,,,
Initializing GPS
18,41,0,148098,,,,,
18,41,0,769087,,,,,
18,41,1,291092,,,,,
18,41,1,807003,,,,,
18,41,2,323093,,,,,
18,41,2,840093,,,,,
18,41,3,355093,,,,,
18,41,3,906092,,,,,
18,41,4,527093,,,,,
18,41,5,148093,,,,,
18,41,5,702093,,,,,
18,41,6,217092,,,,,
18,41,6,732094,,,,,
18,41,7,247092,,,,,
18,41,7,762091,,,,,
18,41,8,277093,,,,,
18,41,8,792091,,,,,
18,41,9,393093,,,,,
18,41,9,914093,,,,,
18,41,10,429091,,,,,
18,41,10,944093,,,,,
18,41,11,459091,,,,,
18,41,11,974090,,,,,
18,41,12,489035,,,,,
18,41,13,66093,,,,,
18,41,13,687094,,,,,
18,41,14,308093,,,,,
18,41,14,929093,,,,,
18,41,15,552095,,,,,
18,41,16,73094,,,,,
18,41,16,591093,,,,,
18,41,17,107094,,,,,
18,41,17,623093,,,,,
18,41,18,139093,,,,,
18,41,18,655094,,,,,
18,41,19,173093,,,,,
18,41,19,688091,,,,,
18,41,20,203091,,,,,
18,41,20,718090,,,,,
18,41,21,233090,,,,,
18,41,21,747984,,,,,
18,41,22,261062,,,,,
18,41,22,823972,,,,,
18,41,23,340093,,,,,
18,41,23,858093,,,,,
18,41,24,374091,,,,,
18,41,24,889093,,,,,
18,41,25,404094,,,,,
18,41,25,932094,,,,,
18,41,26,553095,,,,,
18,41,27,174093,,,,,
18,41,27,795094,,,,,
18,41,28,326093,,,,,
18,41,28,841093,,,,,
18,41,29,359093,,,,,
18,41,29,874091,,,,,
18,41,30,389093,,,,,
18,41,30,904093,,,,,
18,41,31,432093,,,,,
18,41,31,953093,,,,,
18,41,32,494091,,,,,
18,41,33,9091,,,,,
18,41,33,524091,,,,,
18,41,34,39090,,,,,
18,41,34,554090,,,,,
18,41,35,72094,,,,,
18,41,35,587094,,,,,
18,41,36,102093,,,,,
18,41,36,617094,,,,,
18,41,37,136093,,,,,
Initializing GPS
18,41,0,268837,,,,,
18,41,0,922092,,,,,
18,41,1,441093,,,,,
Initializing GPS
18,41,0,136981,,,,,
18,41,0,796093,,,,,
18,41,1,314092,,,,,
18,41,1,835090,,,,,
18,41,2,350092,,,,,
18,41,2,871053,,,,,
18,41,3,387093,,,,,
18,41,3,902092,,,,,
18,41,4,453092,,,,,
18,41,5,74092,,,,,
18,41,5,695093,,,,,
18,41,6,316092,,,,,
18,41,6,940095,,,,,
18,41,7,561093,,,,,
18,41,8,185091,,,,,
Initializing GPS
18,41,0,136651,,,,,
18,41,0,799093,,,,,
18,41,1,317092,,,,,
18,41,1,835091,,,,,
18,41,2,355094,,,,,
18,41,2,870091,,,,,
18,41,3,385091,,,,,
Initializing GPS
Initializing GPS
18,41,0,271124,,,,,
18,41,0,825095,,,,,
18,41,1,342095,,,,,
18,41,1,858092,,,,,
18,41,2,379080,,,,,
18,41,2,899091,,,,,
18,41,3,419080,,,,,
18,41,3,940169,,,,,
18,41,4,461093,,,,,
Initializing GPS
18,41,0,121018,,,,,
18,41,0,755092,,,,,
Initializing GPS
18,41,0,120472,,,,,
18,41,0,743090,,,,,
Initializing GPS
18,41,0,128267,,,,,
18,41,0,761090,,,,,
18,41,1,274007,,,,,
18,41,1,789094,,,,,
18,41,2,304091,,,,,
18,41,2,819093,,,,,
18,41,3,334091,,,,,
18,41,3,849090,,,,,
18,41,4,480092,,,,,
18,41,5,106092,,,,,
18,41,5,727094,,,,,
Initializing GPS
18,41,0,122677,,,,,
18,41,0,754092,,,,,
18,41,1,263636,,,,,
Initializing GPS
18,41,0,282394,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,135687,,,,,
18,41,0,760093,,,,,
18,41,1,276054,,,,,
18,41,1,792094,,,,,
18,41,2,307091,,,,,
18,41,2,822092,,,,,
18,41,3,337092,,,,,
18,41,3,855091,,,,,
18,41,4,370092,,,,,
18,41,4,885094,,,,,
18,41,5,401090,,,,,
18,41,5,916091,,,,,
18,41,6,431091,,,,,
18,41,6,946089,,,,,
18,41,7,543091,,,,,
18,41,8,164090,,,,,
18,41,8,785092,,,,,
18,41,9,406091,,,,,
Initializing GPS
18,41,0,280402,,,,,
18,41,0,838092,,,,,
Initializing GPS
18,41,0,272201,,,,,
Initializing GPS
18,41,0,135910,,,,,
18,41,0,761093,,,,,
Initializing GPS
18,41,0,135673,,,,,
Initializing GPS
18,41,0,274055,,,,,
Initializing GPS
18,41,0,134228,,,,,
Initializing GPS
18,41,0,271409,,,,,
Initializing GPS
18,41,0,267162,,,,,
Initializing GPS
18,41,0,267821,,,,,
Initializing GPS
18,41,0,269266,,,,,
Initializing GPS
18,41,0,268938,,,,,
Initializing GPS
18,41,0,267563,,,,,
Initializing GPS
Initializing GPS
18,41,0,271680,,,,,
Initializing GPS
18,41,0,268504,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,291062,,,,,
Initializing GPS
18,41,0,134538,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,148277,,,,,
Initializing GPS
18,41,0,148067,,,,,
Initializing GPS
18,41,0,268729,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,270896,,,,,
Initializing GPS
18,41,0,136369,,,,,
Initializing GPS
18,41,0,268661,,,,,
Initializing GPS
18,41,0,274721,,,,,
Initializing GPS
18,41,0,275045,,,,,
Initializing GPS
Initializing GPS
18,41,0,136815,,,,,
Initializing GPS
18,41,0,134856,,,,,
Initializing GPS
18,41,0,274082,,,,,
Initializing GPS
18,41,0,133757,,,,,
Initializing GPS
18,41,0,272096,,,,,
Initializing GPS
18,41,0,269541,,,,,
Initializing GPS
18,41,0,270820,,,,,
Initializing GPS
18,41,0,136336,,,,,
Initializing GPS
18,41,0,134643,,,,,
Initializing GPS
18,41,0,274896,,,,,
Initializing GPS
18,41,0,270811,,,,,
Initializing GPS
18,41,0,135725,,,,,
Initializing GPS
18,41,0,148723,,,,,
18,41,0,806094,,,,,
18,41,1,426094,,,,,
18,41,2,47095,,,,,
Initializing GPS
18,41,0,133558,,,,,
18,41,0,788091,,,,,
